id_member,age,gender,height,weight,bmi,fat_percentage,source_file,ingested_at
1916,46,Male,1.7,85.9,21.8,13.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1917,46,Male,1.72,54.4,18.39,24.8,members_tracking.csv,2026-02-17 11:14:26.755230
1918,46,Male,1.72,55.1,18.62,20.5,members_tracking.csv,2026-02-17 11:14:26.755230
1919,46,Male,1.75,65.7,31.78,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1920,46,Male,1.76,92.6,12.37,13.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1921,46,Male,1.77,45.0,14.36,29.1,members_tracking.csv,2026-02-17 11:14:26.755230
1922,46,Male,1.77,103.9,33.16,20.9,members_tracking.csv,2026-02-17 11:14:26.755230
1923,46,Male,1.8,50.2,15.85,28.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1924,46,Male,1.82,54.0,14.05,33.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1925,46,Male,1.82,64.4,28.07,26.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1926,46,Male,1.82,94.7,28.59,23.2,members_tracking.csv,2026-02-17 11:14:26.755230
1927,46,Male,1.86,108.9,27.29,22.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1928,46,Male,1.87,72.6,20.76,22.6,members_tracking.csv,2026-02-17 11:14:26.755230
1929,46,Male,1.88,40.0,12.32,25.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1930,46,Male,1.88,68.2,32.75,17.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1931,46,Male,1.88,69.0,14.54,23.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1932,46,Male,1.91,49.8,12.84,29.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1933,46,Male,1.91,54.2,26.79,14.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1934,46,Male,1.93,44.9,12.32,31.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1935,46,Male,2.0,73.0,14.91,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1936,46,Male,2.0,84.3,21.07,13.3,members_tracking.csv,2026-02-17 11:14:26.755230
1937,47,Female,1.54,61.9,26.1,16.4,members_tracking.csv,2026-02-17 11:14:26.755230
1938,47,Female,1.55,48.6,27.31,15.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1939,47,Female,1.58,41.6,16.66,26.6,members_tracking.csv,2026-02-17 11:14:26.755230
1940,47,Female,1.58,46.0,15.45,28.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1941,47,Female,1.58,84.8,17.99,26.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1942,47,Female,1.62,43.4,16.54,25.3,members_tracking.csv,2026-02-17 11:14:26.755230
1943,47,Female,1.66,70.7,14.61,16.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1944,47,Female,1.67,52.9,30.5,22.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1945,47,Female,1.67,59.2,23.65,31.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1946,47,Female,1.67,90.8,18.39,32.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1947,47,Female,1.67,108.3,13.44,27.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1948,47,Female,1.69,49.9,17.47,26.0,members_tracking.csv,2026-02-17 11:14:26.755230
1949,47,Female,1.7,87.1,26.61,26.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1950,47,Female,1.71,70.1,19.95,25.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1951,47,Female,1.72,82.2,12.4,25.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1952,47,Female,1.73,45.1,14.58,29.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1953,47,Female,1.73,93.3,12.32,15.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1954,47,Female,1.75,66.8,21.81,32.8,members_tracking.csv,2026-02-17 11:14:26.755230
1955,47,Female,1.76,40.0,12.91,26.7,members_tracking.csv,2026-02-17 11:14:26.755230
1956,47,Female,1.76,61.0,19.69,15.6,members_tracking.csv,2026-02-17 11:14:26.755230
1957,47,Female,1.76,68.7,22.18,27.7,members_tracking.csv,2026-02-17 11:14:26.755230
1958,47,Female,1.77,74.7,24.44,22.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1959,47,Female,1.79,58.5,18.26,30.3,members_tracking.csv,2026-02-17 11:14:26.755230
1960,47,Female,1.81,79.2,20.55,19.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1961,47,Female,1.87,74.1,21.54,14.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1962,47,Female,1.88,51.4,14.3,24.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1963,47,Female,1.91,46.9,14.88,23.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1964,47,Female,1.93,70.4,12.32,23.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1965,47,Male,1.58,68.2,16.35,28.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1966,47,Male,1.6,88.4,34.53,14.2,members_tracking.csv,2026-02-17 11:14:26.755230
1967,47,Male,1.61,121.4,30.03,24.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1968,47,Male,1.64,87.2,32.42,15.0,members_tracking.csv,2026-02-17 11:14:26.755230
1969,47,Male,1.65,48.4,12.51,11.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1970,47,Male,1.65,50.6,28.24,25.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1971,47,Male,1.65,127.8,46.94,28.7,members_tracking.csv,2026-02-17 11:14:26.755230
1972,47,Male,1.67,70.5,46.78,30.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1973,47,Male,1.67,100.2,26.79,24.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1974,47,Male,1.69,78.7,22.0,24.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1975,47,Male,1.71,48.1,12.32,28.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1976,47,Male,1.71,66.2,22.64,22.8,members_tracking.csv,2026-02-17 11:14:26.755230
1977,47,Male,1.72,77.5,24.32,13.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1978,47,Male,1.73,40.0,26.91,22.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1979,47,Male,1.74,49.9,16.01,29.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1980,47,Male,1.76,77.9,15.38,34.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1981,47,Male,1.76,127.1,41.03,24.9,members_tracking.csv,2026-02-17 11:14:26.755230
1982,47,Male,1.77,55.6,17.75,24.3,members_tracking.csv,2026-02-17 11:14:26.755230
1983,47,Male,1.77,65.6,14.47,23.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1984,47,Male,1.77,80.0,25.54,28.2,members_tracking.csv,2026-02-17 11:14:26.755230
1985,47,Male,1.79,66.5,16.95,24.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1986,47,Male,1.8,73.9,22.81,28.3,members_tracking.csv,2026-02-17 11:14:26.755230
1987,47,Male,1.81,45.4,29.15,28.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1988,47,Male,1.82,78.8,15.78,31.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1989,47,Male,1.83,69.7,20.78,30.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1990,47,Male,1.83,71.3,18.61,22.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1991,47,Male,1.84,70.1,17.99,28.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1992,47,Male,1.84,82.1,24.25,24.4,members_tracking.csv,2026-02-17 11:14:26.755230
1993,47,Male,1.84,85.5,19.61,24.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1994,47,Male,1.84,89.1,26.32,24.0,members_tracking.csv,2026-02-17 11:14:26.755230
1995,47,Male,1.86,84.8,24.51,14.4,members_tracking.csv,2026-02-17 11:14:26.755230
1996,47,Male,1.88,59.6,12.32,30.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1997,47,Male,1.89,40.0,26.2,26.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1998,47,Male,1.9,87.3,20.1,23.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1999,47,Male,1.9,98.2,27.2,22.9,members_tracking.csv,2026-02-17 11:14:26.755230
2000,47,Male,1.91,40.0,27.2,24.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2001,47,Male,1.93,45.9,12.32,29.6,members_tracking.csv,2026-02-17 11:14:26.755230
2002,47,Male,1.99,86.6,21.87,10.6,members_tracking.csv,2026-02-17 11:14:26.755230
2003,48,Female,1.5,87.9,13.04,22.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2004,48,Female,1.51,56.8,24.91,32.1,members_tracking.csv,2026-02-17 11:14:26.755230
2005,48,Female,1.58,62.9,25.2,20.0,members_tracking.csv,2026-02-17 11:14:26.755230
2006,48,Female,1.58,91.3,19.62,28.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2007,48,Female,1.59,73.0,28.88,32.0,members_tracking.csv,2026-02-17 11:14:26.755230
2008,48,Female,1.6,69.1,26.99,26.1,members_tracking.csv,2026-02-17 11:14:26.755230
2009,48,Female,1.61,67.1,25.89,33.4,members_tracking.csv,2026-02-17 11:14:26.755230
2010,48,Female,1.63,79.1,27.86,35.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2011,48,Female,1.64,71.5,26.58,32.5,members_tracking.csv,2026-02-17 11:14:26.755230
2012,48,Female,1.66,40.0,12.32,14.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2013,48,Female,1.66,52.3,18.98,33.0,members_tracking.csv,2026-02-17 11:14:26.755230
2014,48,Female,1.67,62.9,24.26,24.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2015,48,Female,1.69,49.8,25.57,17.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2016,48,Female,1.69,68.2,23.88,28.4,members_tracking.csv,2026-02-17 11:14:26.755230
2017,48,Female,1.69,84.1,16.11,22.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2018,48,Female,1.69,112.6,12.32,22.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2019,48,Female,1.71,61.8,23.64,28.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2020,48,Female,1.71,122.3,18.9,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2021,48,Female,1.74,49.3,19.2,19.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2022,48,Female,1.75,40.0,12.32,12.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2023,48,Female,1.76,77.7,25.3,28.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2024,48,Female,1.77,40.0,18.51,27.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2025,48,Female,1.79,65.1,28.56,23.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2026,48,Female,1.8,81.9,18.28,24.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2027,48,Female,1.82,69.9,23.63,26.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2028,48,Female,1.88,73.8,12.32,19.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2029,48,Female,1.9,57.3,38.13,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2030,48,Female,1.92,60.0,32.68,11.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2031,48,Female,1.94,45.9,12.32,29.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2032,48,Male,1.5,55.5,32.42,27.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2033,48,Male,1.55,83.0,22.88,21.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2034,48,Male,1.61,67.3,18.23,20.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2035,48,Male,1.61,73.7,28.43,21.8,members_tracking.csv,2026-02-17 11:14:26.755230
2036,48,Male,1.61,89.5,12.32,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2037,48,Male,1.61,129.2,49.84,21.4,members_tracking.csv,2026-02-17 11:14:26.755230
2038,48,Male,1.63,52.6,14.53,25.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2039,48,Male,1.67,40.0,12.32,17.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2040,48,Male,1.7,56.0,19.44,26.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2041,48,Male,1.7,94.5,32.7,28.2,members_tracking.csv,2026-02-17 11:14:26.755230
2042,48,Male,1.71,71.5,20.39,22.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2043,48,Male,1.72,75.2,18.64,30.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2044,48,Male,1.73,97.0,22.39,12.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2045,48,Male,1.73,119.9,18.18,18.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2046,48,Male,1.74,69.0,22.79,30.0,members_tracking.csv,2026-02-17 11:14:26.755230
2047,48,Male,1.76,87.1,28.12,11.6,members_tracking.csv,2026-02-17 11:14:26.755230
2048,48,Male,1.77,80.6,25.73,12.9,members_tracking.csv,2026-02-17 11:14:26.755230
2049,48,Male,1.78,59.6,12.32,23.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2050,48,Male,1.79,63.8,25.54,29.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2051,48,Male,1.8,51.6,13.29,22.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2052,48,Male,1.82,83.9,25.33,13.1,members_tracking.csv,2026-02-17 11:14:26.755230
2053,48,Male,1.83,73.1,21.83,28.0,members_tracking.csv,2026-02-17 11:14:26.755230
2054,48,Male,1.86,114.9,33.21,21.1,members_tracking.csv,2026-02-17 11:14:26.755230
2055,48,Male,2.0,87.3,18.2,10.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2056,48,Male,2.0,90.4,13.35,24.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2057,49,Female,1.52,42.0,18.18,28.8,members_tracking.csv,2026-02-17 11:14:26.755230
2058,49,Female,1.52,68.3,29.56,29.4,members_tracking.csv,2026-02-17 11:14:26.755230
2059,49,Female,1.54,49.2,20.75,30.7,members_tracking.csv,2026-02-17 11:14:26.755230
2060,49,Female,1.55,59.2,27.18,25.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2061,49,Female,1.6,56.0,20.47,27.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2062,49,Female,1.62,69.3,26.41,28.8,members_tracking.csv,2026-02-17 11:14:26.755230
2063,49,Female,1.63,105.0,18.89,24.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2064,49,Female,1.65,40.0,14.69,34.3,members_tracking.csv,2026-02-17 11:14:26.755230
2065,49,Female,1.65,44.1,16.2,26.7,members_tracking.csv,2026-02-17 11:14:26.755230
2066,49,Female,1.65,102.4,15.52,34.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2067,49,Female,1.66,62.1,22.54,31.3,members_tracking.csv,2026-02-17 11:14:26.755230
2068,49,Female,1.66,68.8,15.5,26.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2069,49,Female,1.67,70.2,25.17,32.5,members_tracking.csv,2026-02-17 11:14:26.755230
2070,49,Female,1.67,95.6,14.67,26.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2071,49,Female,1.67,97.4,12.32,30.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2072,49,Female,1.68,43.6,30.46,27.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2073,49,Female,1.73,78.9,26.36,34.0,members_tracking.csv,2026-02-17 11:14:26.755230
2074,49,Female,1.74,45.2,14.93,30.8,members_tracking.csv,2026-02-17 11:14:26.755230
2075,49,Female,1.75,56.6,34.37,23.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2076,49,Female,1.75,77.9,14.38,24.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2077,49,Female,1.77,65.7,23.0,26.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2078,49,Female,1.79,58.7,28.66,24.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2079,49,Female,1.81,74.7,14.58,23.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2080,49,Female,1.83,105.3,39.35,31.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2081,49,Female,1.87,62.0,22.02,20.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2082,49,Female,1.89,40.0,16.63,29.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2083,49,Female,2.0,80.0,29.6,15.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2084,49,Male,1.61,77.7,29.98,26.7,members_tracking.csv,2026-02-17 11:14:26.755230
2085,49,Male,1.62,60.2,16.85,23.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2086,49,Male,1.62,110.8,21.26,11.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2087,49,Male,1.64,54.2,23.01,19.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2088,49,Male,1.64,105.7,39.3,29.5,members_tracking.csv,2026-02-17 11:14:26.755230
2089,49,Male,1.68,85.0,30.12,11.3,members_tracking.csv,2026-02-17 11:14:26.755230
2090,49,Male,1.72,46.5,15.72,22.2,members_tracking.csv,2026-02-17 11:14:26.755230
2091,49,Male,1.72,79.2,26.77,29.9,members_tracking.csv,2026-02-17 11:14:26.755230
2092,49,Male,1.75,40.0,19.15,19.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2093,49,Male,1.75,88.4,12.42,23.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2094,49,Male,1.76,40.0,16.86,11.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2095,49,Male,1.77,40.0,25.41,24.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2096,49,Male,1.78,90.6,15.66,28.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2097,49,Male,1.79,47.5,13.47,25.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2098,49,Male,1.81,53.8,19.34,25.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2099,49,Male,1.82,58.2,19.11,20.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2100,49,Male,1.83,81.4,24.31,13.6,members_tracking.csv,2026-02-17 11:14:26.755230
2101,49,Male,1.84,45.0,17.11,26.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2102,49,Male,1.84,82.3,24.31,28.4,members_tracking.csv,2026-02-17 11:14:26.755230
2103,49,Male,1.86,82.1,23.73,14.2,members_tracking.csv,2026-02-17 11:14:26.755230
2104,49,Male,1.87,61.0,17.44,21.3,members_tracking.csv,2026-02-17 11:14:26.755230
2105,49,Male,1.87,83.7,23.94,23.9,members_tracking.csv,2026-02-17 11:14:26.755230
2106,49,Male,1.89,57.2,16.01,21.1,members_tracking.csv,2026-02-17 11:14:26.755230
2107,49,Male,1.89,70.2,19.65,29.6,members_tracking.csv,2026-02-17 11:14:26.755230
2108,49,Male,1.91,115.3,31.61,29.2,members_tracking.csv,2026-02-17 11:14:26.755230
2109,49,Male,1.95,82.8,21.78,14.3,members_tracking.csv,2026-02-17 11:14:26.755230
2110,49,Male,1.96,128.5,22.89,26.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2111,49,Male,1.99,57.8,14.6,24.7,members_tracking.csv,2026-02-17 11:14:26.755230
2112,49,Male,2.0,88.6,22.15,14.9,members_tracking.csv,2026-02-17 11:14:26.755230
2113,49,Male,2.0,97.1,23.64,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2114,50,Female,1.5,51.8,23.02,33.0,members_tracking.csv,2026-02-17 11:14:26.755230
2115,50,Female,1.53,42.7,18.24,28.4,members_tracking.csv,2026-02-17 11:14:26.755230
2116,50,Female,1.54,76.4,33.64,25.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2117,50,Female,1.54,103.8,12.32,27.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2118,50,Female,1.55,55.4,23.06,18.5,members_tracking.csv,2026-02-17 11:14:26.755230
2119,50,Female,1.55,70.4,29.3,29.9,members_tracking.csv,2026-02-17 11:14:26.755230
2120,50,Female,1.55,73.6,30.63,33.9,members_tracking.csv,2026-02-17 11:14:26.755230
2121,50,Female,1.57,61.5,17.3,22.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2122,50,Female,1.57,66.3,26.9,31.6,members_tracking.csv,2026-02-17 11:14:26.755230
2123,50,Female,1.58,58.1,23.27,19.3,members_tracking.csv,2026-02-17 11:14:26.755230
2124,50,Female,1.59,56.4,22.31,34.3,members_tracking.csv,2026-02-17 11:14:26.755230
2125,50,Female,1.6,56.5,22.07,19.2,members_tracking.csv,2026-02-17 11:14:26.755230
2126,50,Female,1.62,102.6,18.48,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2127,50,Female,1.63,88.5,19.16,11.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2128,50,Female,1.65,102.2,17.77,17.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2129,50,Female,1.67,56.4,12.32,17.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2130,50,Female,1.68,69.3,24.55,30.3,members_tracking.csv,2026-02-17 11:14:26.755230
2131,50,Female,1.68,71.0,25.16,33.1,members_tracking.csv,2026-02-17 11:14:26.755230
2132,50,Female,1.7,99.4,16.45,30.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2133,50,Female,1.72,57.3,22.6,11.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2134,50,Female,1.72,60.4,20.81,27.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2135,50,Female,1.72,69.7,23.56,27.3,members_tracking.csv,2026-02-17 11:14:26.755230
2136,50,Female,1.74,72.7,12.32,15.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2137,50,Female,1.75,40.0,28.18,31.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2138,50,Female,1.75,61.6,20.11,25.5,members_tracking.csv,2026-02-17 11:14:26.755230
2139,50,Female,1.75,67.1,21.91,31.8,members_tracking.csv,2026-02-17 11:14:26.755230
2140,50,Female,1.77,67.9,21.67,33.0,members_tracking.csv,2026-02-17 11:14:26.755230
2141,50,Female,1.79,58.4,18.23,17.0,members_tracking.csv,2026-02-17 11:14:26.755230
2142,50,Female,1.82,76.1,14.5,25.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2143,50,Female,1.9,69.6,29.91,26.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2144,50,Female,1.91,49.4,17.89,17.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2145,50,Female,1.91,92.6,21.42,25.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2146,50,Female,2.0,88.5,17.26,11.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2147,50,Male,1.5,55.0,26.53,27.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2148,50,Male,1.51,41.1,31.59,24.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2149,50,Male,1.54,98.6,12.32,23.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2150,50,Male,1.6,87.4,34.14,23.2,members_tracking.csv,2026-02-17 11:14:26.755230
2151,50,Male,1.61,95.4,36.8,21.5,members_tracking.csv,2026-02-17 11:14:26.755230
2152,50,Male,1.63,86.7,32.63,12.1,members_tracking.csv,2026-02-17 11:14:26.755230
2153,50,Male,1.65,97.0,27.51,27.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2154,50,Male,1.67,45.4,16.28,24.1,members_tracking.csv,2026-02-17 11:14:26.755230
2155,50,Male,1.67,62.5,28.47,20.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2156,50,Male,1.67,87.6,23.76,23.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2157,50,Male,1.67,101.7,36.47,20.9,members_tracking.csv,2026-02-17 11:14:26.755230
2158,50,Male,1.68,87.9,31.28,15.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2159,50,Male,1.68,89.6,31.75,12.2,members_tracking.csv,2026-02-17 11:14:26.755230
2160,50,Male,1.69,50.6,17.72,23.8,members_tracking.csv,2026-02-17 11:14:26.755230
2161,50,Male,1.7,90.0,31.14,22.9,members_tracking.csv,2026-02-17 11:14:26.755230
2162,50,Male,1.71,51.5,17.61,20.9,members_tracking.csv,2026-02-17 11:14:26.755230
2163,50,Male,1.71,69.6,20.42,27.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2164,50,Male,1.71,82.6,12.32,22.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2165,50,Male,1.71,90.8,31.05,22.6,members_tracking.csv,2026-02-17 11:14:26.755230
2166,50,Male,1.72,96.7,32.69,25.7,members_tracking.csv,2026-02-17 11:14:26.755230
2167,50,Male,1.74,59.1,24.07,30.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2168,50,Male,1.77,46.8,21.83,17.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2169,50,Male,1.77,80.5,25.7,14.3,members_tracking.csv,2026-02-17 11:14:26.755230
2170,50,Male,1.79,64.5,20.13,28.1,members_tracking.csv,2026-02-17 11:14:26.755230
2171,50,Male,1.81,55.8,12.32,23.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2172,50,Male,1.84,52.2,15.42,28.2,members_tracking.csv,2026-02-17 11:14:26.755230
2173,50,Male,1.88,69.1,17.62,19.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2174,50,Male,1.9,82.8,28.59,16.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2175,50,Male,1.91,57.1,15.65,29.5,members_tracking.csv,2026-02-17 11:14:26.755230
2176,50,Male,1.92,40.0,18.29,16.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2177,50,Male,1.96,56.6,20.69,24.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2178,50,Male,1.96,69.6,18.12,25.6,members_tracking.csv,2026-02-17 11:14:26.755230
2179,50,Male,1.98,51.1,13.03,28.0,members_tracking.csv,2026-02-17 11:14:26.755230
2180,50,Male,2.0,40.0,16.67,24.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2181,50,Male,2.0,41.9,16.02,24.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2182,51,Female,1.5,48.7,12.32,27.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
2183,51,Female,1.5,55.7,28.28,27.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
