id_food,name,category,calories,proteins,carbohydrates,fats,fiber,sodium,sugar,source_file,ingested_at
1837,dinner roll whole wheat,,74.0,2.4,14.3,1.3,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1838,dinner roll,,76.0,2.4,12.9,1.8,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1839,hotdog roll,,117.0,4.1,21.1,1.6,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1840,bagel,,245.0,10.0,47.9,1.5,,0.4,,food_data_group5.csv,2026-02-17 11:14:15.427956
1841,oat bran bagel,,176.0,7.4,36.8,0.8,,0.4,,food_data_group5.csv,2026-02-17 11:14:15.427956
1842,pain au chocolat de la boulangerie,,235.0,0.0,0.0,12.0,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
1843,egg bagel,,72.0,2.8,13.8,0.5,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1844,english muffin toasted,,140.0,5.4,27.4,1.1,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1845,english muffin whole wheat toasted,,135.0,5.9,26.9,1.4,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1846,biscuit,,357.0,7.1,45.0,16.5,,0.6,,food_data_group5.csv,2026-02-17 11:14:15.427956
1847,french roll,,105.0,3.3,19.1,1.6,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1848,oat bran dinner roll,,78.0,3.1,13.3,1.5,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1849,pecan shortbread cookies,,76.0,0.7,8.2,4.6,,0.002,,food_data_group5.csv,2026-02-17 11:14:15.427956
1850,oatmeal cookies,,113.0,1.6,17.2,4.5,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1851,chocolate wafers,,485.0,7.4,61.875,15.9,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1852,vanilla wafers low fat,,353.0,4.0,58.9,12.2,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
1853,chocolate chip cookies mcdonalds,,136.0,1.6,18.7,6.4,,0.058,,food_data_group5.csv,2026-02-17 11:14:15.427956
1854,gingersnap cookies,,29.0,0.4,5.4,0.7,,0.012,,food_data_group5.csv,2026-02-17 11:14:15.427956
1855,biscotti abbracci mulino bianco,,54.0,0.4,0.8,2.6,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
1856,chocolate chip cookie,,63.0,0.5,9.3,2.8,,0.047,,food_data_group5.csv,2026-02-17 11:14:15.427956
1857,brownie,,243.0,2.9,38.3,9.8,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1858,shortbread cookies,,40.0,0.5,5.2,1.9,,0.097,,food_data_group5.csv,2026-02-17 11:14:15.427956
1859,oatmeal cookies with raisins,,65.0,1.0,10.3,2.4,,0.022,,food_data_group5.csv,2026-02-17 11:14:15.427956
1860,peanut butter sandwich cookies,,67.0,1.2,9.2,3.0,,0.098,,food_data_group5.csv,2026-02-17 11:14:15.427956
1861,sugar cookies,,72.0,0.8,10.2,3.2,,0.007,,food_data_group5.csv,2026-02-17 11:14:15.427956
1862,chocolate covered graham crackers,,68.0,0.8,9.3,3.2,,0.067,,food_data_group5.csv,2026-02-17 11:14:15.427956
1863,raisin cookies,,60.0,0.6,10.2,2.0,,0.077,,food_data_group5.csv,2026-02-17 11:14:15.427956
1864,vanilla wafers,,28.0,0.3,4.3,1.2,,0.045,,food_data_group5.csv,2026-02-17 11:14:15.427956
1865,graham crackers,,355.0,5.8,61.875,8.5,,0.4,,food_data_group5.csv,2026-02-17 11:14:15.427956
1866,peanut butter cookies,,95.0,1.8,11.8,4.8,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1867,vanilla sandwich cookie,,72.0,0.7,10.8,3.0,,0.044,,food_data_group5.csv,2026-02-17 11:14:15.427956
1868,sugar wafers with creme filling,,51.0,0.4,7.1,2.3,,0.06,,food_data_group5.csv,2026-02-17 11:14:15.427956
1869,cheese puffs,,197.0,2.1,18.6,12.8,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
1870,saltine crackers,,13.0,0.3,2.2,0.3,,0.067,,food_data_group5.csv,2026-02-17 11:14:15.427956
1871,trail mix,,139.0,4.1,13.5,8.8,,0.014,,food_data_group5.csv,2026-02-17 11:14:15.427956
1872,corn cones,,144.0,1.6,17.8,7.6,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
1873,chocolate pretzels,,50.0,0.8,7.8,1.8,,0.037,,food_data_group5.csv,2026-02-17 11:14:15.427956
1874,french toast sticks,,73.0,1.3,8.9,3.8,,0.001,,food_data_group5.csv,2026-02-17 11:14:15.427956
1875,crackers,,82.0,1.1,9.8,4.2,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1876,sesame sticks,,54.0,1.1,4.7,3.7,,0.09,,food_data_group5.csv,2026-02-17 11:14:15.427956
1877,cheese crackers,,34.0,0.8,4.2,1.6,,0.065,,food_data_group5.csv,2026-02-17 11:14:15.427956
1878,oriental rice cracker mix,,143.0,4.9,14.6,7.2,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1879,breadsticks,,103.0,3.0,17.1,2.4,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1880,milk crackers,,50.0,0.8,7.7,1.7,,0.095,,food_data_group5.csv,2026-02-17 11:14:15.427956
1881,matzo crackers whole wheat,,98.0,3.7,22.1,0.4,,0.002,,food_data_group5.csv,2026-02-17 11:14:15.427956
1882,matzo crackers with egg,,109.0,3.4,22.0,0.6,,0.057,,food_data_group5.csv,2026-02-17 11:14:15.427956
1883,granola bites,,23.0,0.4,3.3,0.9,,0.067,,food_data_group5.csv,2026-02-17 11:14:15.427956
1884,crackers whole wheat,,120.0,3.0,19.5,4.0,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1885,tropical trail mix,,578.25,8.8,61.875,23.049999999999997,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1886,soft pretzels,,389.0,9.4,61.875,3.6,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1887,corn tostada shell,,58.0,0.8,7.9,2.9,,0.084,,food_data_group5.csv,2026-02-17 11:14:15.427956
1888,matzo crackers,,111.0,2.8,23.4,0.4,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
1889,sesame crunch,,9.0,0.2,0.9,0.6,,0.027,,food_data_group5.csv,2026-02-17 11:14:15.427956
1890,trail mix with chocolate chips,,578.25,20.7,61.875,23.049999999999997,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1891,cracker meal,,440.0,10.7,61.875,2.0,,0.078,,food_data_group5.csv,2026-02-17 11:14:15.427956
1892,puffed rice,,153.0,2.4,34.1,0.2,,0.053,,food_data_group5.csv,2026-02-17 11:14:15.427956
1893,filinchen gutena,,19.0,0.4,0.5,0.2,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
1894,melba toast crackers,,117.0,3.6,23.0,1.0,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1895,matzo crackers with egg onion,,109.0,2.8,21.6,1.1,,0.052,,food_data_group5.csv,2026-02-17 11:14:15.427956
1896,cornnuts,,126.0,2.4,20.3,4.4,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1897,bagel chips,,578.25,21.6,61.875,23.049999999999997,,0.4,,food_data_group5.csv,2026-02-17 11:14:15.427956
1898,pretzels,,115.0,3.0,24.1,0.9,,0.4,,food_data_group5.csv,2026-02-17 11:14:15.427956
1899,potato raw,,164.0,4.3,37.2,0.2,,0.072,,food_data_group5.csv,2026-02-17 11:14:15.427956
1900,gatto di patate home made,,202.0,0.0,4.0,9.4,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
1901,baked potato,,161.0,4.3,36.6,0.2,,0.097,,food_data_group5.csv,2026-02-17 11:14:15.427956
1902,potato sticks,,188.0,2.4,19.2,12.4,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1903,potato cooked,,52.0,1.1,12.1,0.006,,0.035,,food_data_group5.csv,2026-02-17 11:14:15.427956
1904,vivaldi potatoes sainsburys,,23.0,0.0,0.0,0.1,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
1905,potato ham chowder soup,,192.0,6.5,13.4,12.5,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1906,russet potato raw,,292.0,7.9,61.875,0.3,,0.068,,food_data_group5.csv,2026-02-17 11:14:15.427956
1907,russet potato baked,,290.0,7.9,61.875,0.4,,0.084,,food_data_group5.csv,2026-02-17 11:14:15.427956
1908,french fries,,13.0,0.2,2.2,0.4,,0.056,,food_data_group5.csv,2026-02-17 11:14:15.427956
1909,potato scalloped,,216.0,7.0,26.4,9.0,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1910,cottage fries,,11.0,0.2,1.9,0.4,,0.058,,food_data_group5.csv,2026-02-17 11:14:15.427956
1911,mashed potatoes,,215.0,4.0,35.5,6.8,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1912,mashed potato with milk and butter,,237.0,3.9,35.3,8.9,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1913,red potato raw,,149.0,4.0,33.9,0.3,,0.02,,food_data_group5.csv,2026-02-17 11:14:15.427956
1914,potato pancake,,59.0,1.3,6.1,3.2,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1915,potato puffs,,243.0,2.6,35.5,11.0,,0.6,,food_data_group5.csv,2026-02-17 11:14:15.427956
1916,red potato baked,,74.0,2.0,16.7,0.1,,0.037,,food_data_group5.csv,2026-02-17 11:14:15.427956
1917,potatoes canned,,132.0,3.6,29.7,0.3,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1918,potato skin raw,,22.0,1.0,4.7,0.099,,0.053,,food_data_group5.csv,2026-02-17 11:14:15.427956
1919,shoestring french fries,,4.0,0.099,0.7,0.1,,0.055,,food_data_group5.csv,2026-02-17 11:14:15.427956
1920,hash brown potato,,144.0,1.4,15.3,9.0,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
1921,baked chips lays,,130.0,0.0,0.0,2.0,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
1922,corn chips,,162.0,1.9,17.2,10.0,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1923,nacho cheese tortilla chips low fat,,90.0,2.4,18.5,1.0,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1924,corn chips barbecue,,578.25,13.9,61.875,23.049999999999997,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1925,corn chips unsalted,,490.0,5.8,50.5,23.049999999999997,,0.024,,food_data_group5.csv,2026-02-17 11:14:15.427956
1926,potato chips fat free,,578.25,21.9,61.875,1.4,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1927,sweet chilli kettle baked chips,,99.0,2.0,2.1,2.2,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
1928,taro chips,,11.0,0.049,1.6,0.6,,0.022,,food_data_group5.csv,2026-02-17 11:14:15.427956
1929,potato chips reduced fat,,578.25,12.1,61.875,23.049999999999997,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1930,onion snacks,,150.0,2.3,19.5,6.8,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
1931,potato chips cheese,,578.25,14.5,61.875,23.049999999999997,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1932,yuca cassava chips,,9.0,0.054,1.2,0.4,,0.041,,food_data_group5.csv,2026-02-17 11:14:15.427956
1933,tortilla chips low fat,,117.0,3.1,22.6,1.6,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1934,ranch flavor tortilla chips,,578.25,14.2,61.875,23.049999999999997,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1935,potato chips,,161.0,2.1,15.9,10.4,,0.021,,food_data_group5.csv,2026-02-17 11:14:15.427956
1936,tortilla chips,,142.0,2.1,20.3,6.2,,0.077,,food_data_group5.csv,2026-02-17 11:14:15.427956
1937,sweet potato chips,,149.0,0.8,15.9,9.1,,0.05,,food_data_group5.csv,2026-02-17 11:14:15.427956
1938,nacho cheese tortilla chips,,156.0,2.2,18.2,8.2,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1939,vegetable chips,,134.0,1.5,17.1,6.6,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
1940,taco flavor tortilla chips,,578.25,17.9,61.875,23.049999999999997,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1941,potato chips barbecue,,578.25,15.2,61.875,23.049999999999997,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1942,pita chips,,137.0,3.5,20.5,4.6,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
1943,potato chips sour cream and onion,,578.25,16.0,61.875,23.049999999999997,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1944,adobo fresco,,578.25,5.8,53.6,23.049999999999997,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1945,chili pepper sauce red,,3.0,0.1,0.6,0.089,,0.003,,food_data_group5.csv,2026-02-17 11:14:15.427956
1946,creamy ranch sauce mcdonalds,,132.0,0.3,1.0,14.7,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1947,catsup,,19.0,0.2,4.5,0.066,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1948,chili pepper sauce green,,3.0,0.1,0.8,0.032,,0.03,,food_data_group5.csv,2026-02-17 11:14:15.427956
1949,red wine vinegar,,3.0,0.055,0.011,0.0,,0.092,,food_data_group5.csv,2026-02-17 11:14:15.427956
1950,fish sauce,,6.0,0.9,0.7,0.013,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1951,coleslaw dressing reduced fat,,56.0,0.0,6.8,3.4,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
1952,sour dressing,,21.0,0.4,0.6,2.0,,0.094,,food_data_group5.csv,2026-02-17 11:14:15.427956
1953,guava sauce cooked,,86.0,0.8,22.6,0.3,,0.017,,food_data_group5.csv,2026-02-17 11:14:15.427956
1954,pizza sauce,,136.0,5.5,21.8,2.9,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1955,sweetn sour sauce mcdonalds,,48.0,0.2,11.0,0.3,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1956,nance syrup,,4.0,0.028,0.8,0.002,,0.035,,food_data_group5.csv,2026-02-17 11:14:15.427956
1957,french dressing reduced fat,,37.0,0.072,4.7,2.2,,0.072,,food_data_group5.csv,2026-02-17 11:14:15.427956
1958,peppercorn dressing,,76.0,0.2,0.5,8.2,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1959,sorghum syrup,,61.0,0.0,15.7,0.0,,0.096,,food_data_group5.csv,2026-02-17 11:14:15.427956
1960,ranch dressing fat free,,17.0,0.039,3.7,0.3,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1961,caesar dressing low calorie,,17.0,0.028,2.8,0.7,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1962,sweet sour dressing,,2.0,0.082,0.6,0.0,,0.065,,food_data_group5.csv,2026-02-17 11:14:15.427956
1963,mayonnaise imitation fat free,,13.0,0.043,2.5,0.4,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1964,sofrito,,488.0,26.4,11.2,23.049999999999997,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1965,turkey gravy instant,,27.0,0.8,3.9,1.0,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
1966,teriyaki sauce,,16.0,1.1,2.8,0.015,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1967,tomato sauce,,59.0,2.9,13.0,0.7,,0.083,,food_data_group5.csv,2026-02-17 11:14:15.427956
1968,barbecue sauce kraft,,28.0,0.1,6.5,0.053,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1969,cranberry sauce sweetened,,418.0,0.6,61.875,0.4,,0.076,,food_data_group5.csv,2026-02-17 11:14:15.427956
1970,coleslaw dressing,,62.0,0.1,3.8,5.3,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1971,onion gravy dry,,77.0,2.2,16.2,0.7,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1972,corn syrup light,,62.0,0.0,16.9,0.09,,0.065,,food_data_group5.csv,2026-02-17 11:14:15.427956
1973,bacon tomato dressing,,49.0,0.3,0.3,5.3,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1974,pancake syrup,,53.0,0.0,13.9,0.075,,0.064,,food_data_group5.csv,2026-02-17 11:14:15.427956
1975,balsamic vinegar,,14.0,0.041,2.7,0.0,,0.071,,food_data_group5.csv,2026-02-17 11:14:15.427956
1976,ranch dressing reduced fat,,29.0,0.2,3.2,1.9,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1977,barbecue sauce mcdonalds,,46.0,0.4,10.3,0.3,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
1978,vinegar oil dressing,,72.0,0.0,0.4,8.0,,0.076,,food_data_group5.csv,2026-02-17 11:14:15.427956
1979,poppyseed dressing,,66.0,0.2,4.0,5.5,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1980,honey mustard dressing,,70.0,0.1,3.5,6.1,,0.019,,food_data_group5.csv,2026-02-17 11:14:15.427956
1981,french dressing fat free,,21.0,0.01,5.1,0.024,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1982,vinegar,,3.0,0.0,0.089,0.0,,0.024,,food_data_group5.csv,2026-02-17 11:14:15.427956
1983,spray dressing,,13.0,0.07,1.3,0.9,,0.012,,food_data_group5.csv,2026-02-17 11:14:15.427956
1984,honey mustard dressing fat free,,25.0,0.2,5.8,0.2,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1985,mushroom gravy,,119.0,3.0,13.0,6.4,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1986,white sauce,,368.0,9.6,22.9,23.049999999999997,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1987,marinara pasta sauce,,129.0,3.7,19.9,3.9,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1988,tomato sauce with mushrooms,,86.0,3.6,20.7,0.3,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1989,pork gravy powder,,25.0,0.6,4.3,0.6,,0.4,,food_data_group5.csv,2026-02-17 11:14:15.427956
1990,beef gravy,,123.0,8.7,11.2,5.5,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1991,green goddess dressing,,64.0,0.3,1.1,6.5,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
1992,salsa con queso,,358.0,7.9,27.9,23.049999999999997,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1993,cocktail sauce,,19.0,0.2,4.2,0.2,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1994,worcestershire sauce,,13.0,0.0,3.3,0.0,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1995,barbecue sauce,,29.0,0.1,6.9,0.1,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1996,tomato sauce with onions,,103.0,3.8,24.4,0.5,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
1997,brown gravy dry,,22.0,0.6,3.6,0.6,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
1998,blue cheese dressing light,,14.0,0.3,2.1,0.4,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
1999,spanish tomato sauce,,81.0,3.5,17.7,0.7,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
2000,oyster sauce,,9.0,0.2,2.0,0.066,,0.5,,food_data_group5.csv,2026-02-17 11:14:15.427956
2001,cheese sauce,,30.0,1.5,0.8,2.2,,0.002,,food_data_group5.csv,2026-02-17 11:14:15.427956
2002,hoisin sauce,,35.0,0.5,7.1,0.5,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
2003,pickle relish,,20.0,0.097,5.3,0.061,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
2004,tomato sauce with herbs cheese,,144.0,5.2,25.0,4.7,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
2005,french dressing,,73.0,0.1,2.5,7.2,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
2006,mayonnaise hellmanns,,15.0,0.0,0.087,1.7,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
2007,canadian maple syrup,,76.0,0.0,19.1,0.0,,0.086,,food_data_group5.csv,2026-02-17 11:14:15.427956
2008,maple syrup,,52.0,0.09,13.4,0.047,,0.059,,food_data_group5.csv,2026-02-17 11:14:15.427956
2009,barbecue sauce bulls eye,,27.0,0.1,6.4,0.1,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
2010,ranch dressing,,65.0,0.2,0.9,6.7,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
2011,tomato ketchup mp,,15.0,0.0,0.2,0.0,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
2012,mayonnaise light,,36.0,0.032,1.4,3.3,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
2013,mayonnaise dressing,,103.0,0.0,0.066,11.7,,0.081,,food_data_group5.csv,2026-02-17 11:14:15.427956
2014,malt syrup,,67.0,1.3,15.0,0.0,,0.05,,food_data_group5.csv,2026-02-17 11:14:15.427956
2015,gravy dry,,86.0,3.3,14.5,2.0,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
2016,cranberry orange relish,,490.0,0.8,61.875,0.3,,0.063,,food_data_group5.csv,2026-02-17 11:14:15.427956
2017,caesar dressing,,80.0,0.3,0.5,8.5,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
2018,italian dressing,,35.0,0.032,1.8,3.1,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
2019,brown gravy instant,,25.0,0.6,4.0,0.8,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
2020,roquefort cheese dressing,,15.0,0.8,0.4,1.1,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
2021,blue cheese dressing,,71.0,0.2,0.7,7.7,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
2022,duck sauce,,80.0,0.1,19.7,0.063,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
2023,au jus,,38.0,2.8,5.9,0.5,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
2024,corn syrup dark,,57.0,0.0,15.5,0.0,,0.047,,food_data_group5.csv,2026-02-17 11:14:15.427956
2025,buttermilk dressing light,,30.0,0.2,3.2,1.9,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
2026,cider vinegar,,3.0,0.0,0.1,0.0,,0.011,,food_data_group5.csv,2026-02-17 11:14:15.427956
2027,tartar sauce,,32.0,0.2,2.0,2.5,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
2028,pepper hot sauce,,1.0,0.024,0.031,0.018,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
2029,tomato chili sauce,,6.0,0.2,1.2,0.095,,0.083,,food_data_group5.csv,2026-02-17 11:14:15.427956
2030,turkey gravy dry,,26.0,0.7,4.6,0.5,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
2031,salsa sauce,,5.0,0.3,1.2,0.039,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
2032,steak sauce,,16.0,0.2,3.7,0.004,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
2033,molasses,,58.0,0.0,14.9,0.068,,0.007,,food_data_group5.csv,2026-02-17 11:14:15.427956
2034,italian dressing fat free,,7.0,0.1,1.2,0.1,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
2035,plum sauce,,35.0,0.2,8.1,0.2,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
2036,chow mein stir fry master foods,,26.0,0.0,0.0,0.2,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
2037,beef gravy instant,,25.0,0.7,4.1,0.6,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
2038,horseradish,,2.0,0.003,0.6,0.085,,0.039,,food_data_group5.csv,2026-02-17 11:14:15.427956
2039,grenadine,,54.0,0.0,13.4,0.0,,0.038,,food_data_group5.csv,2026-02-17 11:14:15.427956
2040,tabasco sauce,,1.0,0.045,0.006,0.002,,0.075,,food_data_group5.csv,2026-02-17 11:14:15.427956
2041,sweet sour sauce,,26.0,0.02,6.7,0.084,,0.024,,food_data_group5.csv,2026-02-17 11:14:15.427956
2042,salsa verde,,6.0,0.2,1.0,0.1,,0.034,,food_data_group5.csv,2026-02-17 11:14:15.427956
2043,miso,,40.0,2.6,5.1,1.2,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
2044,sprouted soybean cooked,,76.0,8.0,6.1,4.2,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
2045,soy flour roasted,,375.0,29.6,28.6,18.6,,0.083,,food_data_group5.csv,2026-02-17 11:14:15.427956
2046,soy flour low fat,,330.0,32.05,30.7,7.8,,0.085,,food_data_group5.csv,2026-02-17 11:14:15.427956
2047,green soybean cooked,,127.0,11.1,9.9,5.8,,0.2,,food_data_group5.csv,2026-02-17 11:14:15.427956
2048,azumaya tofu vitasoy,,316.0,32.05,9.1,16.6,,0.03,,food_data_group5.csv,2026-02-17 11:14:15.427956
2049,soy proteins isolate,,96.0,22.8,2.1,1.0,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
2050,tofu yogurt,,246.0,9.2,41.8,4.7,,0.03,,food_data_group5.csv,2026-02-17 11:14:15.427956
2051,bacon meatless,,446.0,15.4,9.1,23.049999999999997,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
2052,meatless chicken fried,,304.0,27.7,11.1,16.6,,0.5,,food_data_group5.csv,2026-02-17 11:14:15.427956
2053,soymilk,,109.0,7.1,8.4,4.8,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
2054,soy vermicelli,,463.0,0.1,61.875,0.1,,0.032,,food_data_group5.csv,2026-02-17 11:14:15.427956
2055,tofu fried,,35.0,2.4,1.2,2.6,,0.021,,food_data_group5.csv,2026-02-17 11:14:15.427956
2056,tempeh,,320.0,30.8,15.6,17.9,,0.068,,food_data_group5.csv,2026-02-17 11:14:15.427956
2057,koyadofu,,81.0,8.9,1.7,5.2,,0.081,,food_data_group5.csv,2026-02-17 11:14:15.427956
2058,meatless meatloaf,,110.0,11.8,4.5,5.0,,0.3,,food_data_group5.csv,2026-02-17 11:14:15.427956
2059,soya vanille joghurt alpro,,21.0,0.3,1.0,0.6,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
2060,soybean curd cheese,,340.0,28.1,15.5,18.2,,0.094,,food_data_group5.csv,2026-02-17 11:14:15.427956
2061,soy sauce,,8.0,1.3,0.8,0.054,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
2062,soybean dry roasted,,419.0,32.05,30.4,20.1,,0.077,,food_data_group5.csv,2026-02-17 11:14:15.427956
2063,soybean oil,,120.0,0.0,0.0,13.6,,0.0,,food_data_group5.csv,2026-02-17 11:14:15.427956
2064,meatless chicken,,376.0,32.05,6.1,21.4,,0.696,,food_data_group5.csv,2026-02-17 11:14:15.427956
2065,soybean cooked,,296.0,28.6,17.1,15.4,,0.075,,food_data_group5.csv,2026-02-17 11:14:15.427956
2066,soymilk nonfat,,68.0,6.0,10.1,0.046,,0.1,,food_data_group5.csv,2026-02-17 11:14:15.427956
