id_workout,member_id,workout_type,session_duration,calories_burned,workout_frequency,experience_level,source_file,ingested_at
2192,104.0,HIIT,1.48,658.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2193,1797.0,Cardio,1.34,1239.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2194,2416.0,Cardio,2.0,1130.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2195,1351.0,Cardio,1.21,389.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2196,2513.0,Yoga,1.71,1140.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2197,1617.0,Cardio,1.53,1381.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2198,2251.0,Yoga,2.0,926.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2199,82.0,Cardio,1.66,1174.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2200,1032.0,HIIT,0.62,1227.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2201,1226.0,Strength,1.85,494.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2202,292.0,Strength,1.57,1305.0,,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2203,1989.0,HIIT,1.02,747.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2204,1173.0,Strength,2.0,898.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2205,1944.0,\tCardio,1.11,770.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2206,2542.0,Cardio,0.78,674.0,,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2207,1972.0,Strength,1.74,898.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2208,767.0,HIIT,2.0,602.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2209,2222.0,Yoga,2.0,1057.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2210,18.0,Strength,1.19,997.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2211,334.0,Cardio,1.19,900.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2212,1742.0,\tYoga,1.42,1418.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2213,1872.0,Strength,1.11,613.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2214,912.0,HIIT,1.62,793.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2215,55.0,HIIT,1.01,1536.0,,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2216,1408.0,Yoga,2.0,920.0,,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2217,702.0,HIIT,1.26,681.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2218,2076.0,HIIT,1.24,1267.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2219,506.0,Cardio,1.14,1135.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2220,180.0,Cardio,1.01,1011.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2221,533.0,HIIT,1.27,891.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2222,1983.0,Strength,1.59,413.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2223,302.0,Cardio,1.35,927.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2224,1563.0,Strength,1.45,625.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2225,132.0,Yoga,2.0,803.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2226,2463.0,HIIT,1.24,1260.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2227,2451.0,Yoga,1.79,933.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2228,1213.0,Yoga,1.19,1392.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2229,1423.0,HIIT,1.38,995.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2230,1732.0,Strength,1.38,1643.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2231,205.0,Yoga,1.02,1265.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2232,610.0,Strength,1.28,303.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2233,1269.0,Cardio,0.99,1216.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2234,395.0,Strength,1.85,993.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2235,742.0,Yoga,1.46,1699.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2236,1536.0,Cardio,1.6,921.0,,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2237,514.0,HIIT,1.54,1382.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2238,1882.0,Strength,1.62,1245.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2239,2403.0,Yoga,0.73,1103.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2240,1057.0,Cardio,1.49,663.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2241,714.0,Strength,1.95,925.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2242,1010.0,Yoga,0.54,1266.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2243,793.0,Strength,1.43,1321.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2244,1840.0,Strength,1.15,1177.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2245,488.0,HIIT,1.54,1226.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2246,2027.0,Yoga,2.0,1724.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2247,949.0,Yoga,1.3,1382.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2248,2033.0,Cardio,1.27,1287.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2249,1297.0,Yoga,1.14,1045.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2250,969.0,HIIT,1.58,576.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2251,1433.0,Cardio,1.34,806.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2252,1792.0,Strength,1.11,1223.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2253,1054.0,Strength,1.05,571.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2254,141.0,Yoga,1.99,1505.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2255,567.0,Cardio,2.0,453.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2256,138.0,Yoga,1.13,961.0,,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2257,,HIIT,1.09,1305.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2258,1185.0,Strength,1.34,812.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2259,370.0,Cardio,1.3,1171.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2260,314.0,HIIT,1.5,572.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2261,2583.0,Strength,1.29,1021.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2262,2199.0,HIIT,0.97,1531.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2263,2180.0,Strength,0.82,829.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2264,1667.0,Strength,1.38,887.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2265,1842.0,Cardio,1.36,670.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2266,454.0,Cardio,1.51,955.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2267,1938.0,Cardio,0.71,1305.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2268,1234.0,Yoga,2.0,1747.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2269,2194.0,HIIT,0.95,1234.0,,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2270,789.0,Yoga,1.48,1517.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2271,156.0,Strength,0.83,889.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2272,2036.0,Strength,1.38,1355.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2273,631.0,Strength,1.92,984.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2274,2214.0,Strength,1.04,1108.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2275,2527.0,,1.59,1015.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2276,1080.0,Strength,2.0,723.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2277,,Cardio,1.2,697.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2278,2421.0,HIIT,1.28,1272.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2279,1161.0,HIIT,1.33,457.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2280,852.0,HIIT,1.41,1091.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2281,1238.0,Cardio,1.48,781.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2282,1315.0,Cardio,1.29,572.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2283,1325.0,HIIT,2.0,717.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2284,801.0,HIIT,1.36,448.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2285,154.0,Strength,1.22,1631.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2286,2258.0,HIIT,1.45,596.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2287,1091.0,Cardio,1.01,1061.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2288,1397.0,HIIT,1.07,770.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2289,,Cardio,1.29,580.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2290,513.0,Strength,1.33,783.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2291,512.0,Strength,1.85,1113.0,3.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2292,650.0,HIIT,1.96,809.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2293,2281.0,Strength,2.0,830.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2294,2602.0,Strength,1.04,1331.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2295,,Cardio,1.22,1025.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2296,1633.0,Cardio,1.41,384.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2297,935.0,Cardio,1.5,1057.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2298,914.0,HIIT,0.8,784.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2299,811.0,HIIT,1.21,1120.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2300,,HIIT,1.53,914.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2301,1620.0,Strength,,1257.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2302,361.0,Strength,1.94,1089.0,,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2303,2289.0,,1.05,880.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2304,1114.0,HIIT,1.0,865.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2305,960.0,Strength,1.21,1097.0,,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2306,,Cardio,0.68,882.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2307,2083.0,,1.07,,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2308,510.0,Cardio,1.15,1384.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2309,158.0,HIIT,1.16,1358.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2310,2242.0,Yoga,1.76,1380.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2311,1864.0,Cardio,1.32,400.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2312,2219.0,Strength,1.33,1339.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2313,1207.0,Strength,1.02,601.0,5.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2314,29.0,HIIT,2.0,1283.0,,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2315,1663.0,,1.96,555.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2316,841.0,Strength,1.57,716.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2317,225.0,Yoga,1.29,1556.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2318,1303.0,Yoga,1.99,840.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2319,2456.0,Cardio,0.97,667.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2320,,HIIT,1.55,1249.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2321,,HIIT,1.97,1783.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2322,1084.0,Strength,1.46,1217.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2323,1655.0,HIIT,1.71,1065.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2324,2368.0,HIIT,1.26,966.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2325,106.0,HIIT,1.08,1262.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2326,1229.0,HIIT,0.53,1662.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2327,355.0,HIIT,0.95,539.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2328,193.0,HIIT,0.77,589.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2329,228.0,Cardio,1.05,689.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2330,,Cardio,0.75,622.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2331,74.0,\nStrength,1.24,665.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2332,89.0,HIIT,2.0,745.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2333,717.0,Strength,1.06,1246.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2334,1043.0,Cardio,2.0,748.0,4.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2335,2097.0,Strength,1.43,957.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2336,1464.0,Strength,1.24,1610.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2337,97.0,HIIT,1.94,901.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2338,2305.0,Yoga,1.11,,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2339,42.0,,1.49,1213.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2340,1290.0,Cardio,2.0,1172.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2341,887.0,HIIT,0.77,1259.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2342,1287.0,HIIT,2.0,1119.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2343,1445.0,Cardio,1.97,875.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2344,1661.0,Yoga,1.11,1335.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2345,179.0,Strength,1.4,626.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2346,1631.0,HIIT,1.85,1099.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2347,704.0,Cardio,1.59,1008.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2348,1345.0,Yoga,1.38,1137.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2349,1975.0,Strength,0.87,1177.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2350,1002.0,HIIT,1.48,875.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2351,526.0,HIIT,1.24,399.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2352,1487.0,,1.27,699.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2353,1439.0,Strength,1.34,1197.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2354,306.0,Yoga,1.06,1421.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2355,171.0,Yoga,1.17,1783.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2356,1484.0,HIIT,0.87,1709.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2357,,Strength,1.56,1246.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2358,458.0,Cardio,2.0,957.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2359,2510.0,Yoga,1.73,530.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2360,638.0,Strength,1.28,1262.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2361,176.0,Yoga,2.0,1042.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2362,2168.0,HIIT,1.4,803.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2363,,HIIT,2.0,933.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2364,,Strength,1.47,1522.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2365,65.0,Strength,1.66,512.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2366,146.0,Yoga,1.48,785.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2367,1327.0,HIIT,1.1,511.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2368,573.0,\tCardio,1.17,1186.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2369,391.0,Yoga,1.35,1043.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2370,164.0,Yoga,1.39,1053.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2371,169.0,Cardio,,871.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2372,1074.0,HIIT,1.49,1032.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2373,782.0,Strength,1.34,1124.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2374,730.0,Strength,1.54,1066.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2375,1163.0,Strength,1.3,958.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2376,965.0,Cardio,1.16,1092.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2377,2589.0,HIIT,1.27,1783.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2378,1901.0,Cardio,2.0,1107.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2379,210.0,Yoga,2.0,958.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2380,2099.0,Strength,1.38,624.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2381,1379.0,HIIT,1.57,1333.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2382,453.0,Cardio,0.96,912.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2383,902.0,Cardio,1.1,911.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2384,1064.0,Strength,0.62,1596.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2385,,Yoga,0.72,1006.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2386,763.0,Strength,1.42,1321.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2387,1306.0,HIIT,1.22,1178.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2388,603.0,HIIT,1.55,1285.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2389,2044.0,Cardio,1.7,903.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2390,2565.0,Strength,1.49,704.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2391,2078.0,Cardio,0.9,900.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2392,1197.0,Cardio,1.1,872.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2393,1070.0,Strength,1.23,1326.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2394,1571.0,Cardio,1.44,801.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2395,,Cardio,1.89,1277.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2396,2491.0,Strength,1.55,1116.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2397,2441.0,Strength,1.78,462.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2398,872.0,Strength,0.91,877.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2399,552.0,Strength,1.5,1200.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2400,,Cardio,1.02,1033.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2401,978.0,HIIT,1.31,1078.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2402,637.0,Yoga,1.28,1064.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2403,1908.0,Yoga,1.29,1355.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2404,568.0,Yoga,1.3,827.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2405,869.0,Yoga,1.59,1145.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2406,814.0,Strength,1.09,655.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2407,522.0,Yoga,1.1,969.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2408,708.0,Cardio,2.0,1418.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2409,760.0,Yoga,1.61,1631.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2410,,Cardio,1.12,1515.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2411,2578.0,HIIT,0.86,1071.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2412,439.0,Yoga,1.52,935.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2413,202.0,Strength,2.0,968.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2414,1098.0,HIIT,1.52,990.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2415,1289.0,Yoga,1.43,1573.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2416,1811.0,Cardio,1.55,1545.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2417,1722.0,Yoga,2.0,1417.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2418,,Cardio,1.73,1538.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2419,116.0,Cardio,1.38,810.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2420,,Yoga,1.82,693.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2421,,Cardio,1.37,1081.0,5.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2422,,Strength,1.31,514.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2423,,,1.32,1002.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2424,1402.0,Yoga,2.0,947.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2425,1376.0,HIIT,1.67,954.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2426,1591.0,HIIT,1.51,1376.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2427,166.0,Strength,2.0,1032.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2428,1893.0,Strength,1.43,911.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2429,594.0,Strength,2.0,1231.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
2430,452.0,Strength,1.04,807.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
